,TOP_HOT_AIR_TEMP,CHAMBER_EXT_TEMP,CHAMBER_OUTLET_TEMP,FEED_PUMP_FLOW,target
11530,187.2,85.69999695,90.5,1091.323,0
6029,185.10001,87.90000153,93.0,971.3229,0
4043,186.3,82.69999695,87.5999985,787.4319,4
4045,183.2,83.0,87.5999985,989.7665,0
4889,183.3,59.09999847,88.5,1017.432,2
3111,185.8,60.542239,90.452079,1005.48,2
2045,185.39999,82.0,86.5,943.6576,0
9195,185.10001,88.59999847,93.9000015,985.214,0
3351,182.8,83.90000153,68.5,982.8794,3
1201,181.10001,86.19999695,91.3000031,936.7704,0
10329,188.2,86.5,91.5,1080.934,0
10312,188.8,86.59999847,91.5,1071.712,0
5419,185.0,82.19999695,86.5999985,1082.101,0
2513,184.89999,83.19999695,67.8000031,1052.101,3
3628,186.39999,58.59999847,87.6999969,1080.934,2
5748,185.7,84.19999695,89.0,1026.654,0
2387,187.60001,61.40000153,91.4000015,1107.432,2
11012,183.7,85.0,90.0999985,974.8249,0
1275,199.5,85.30000305,89.6999969,1032.49,1
10985,185.39999,84.40000153,89.1999969,1048.599,0
8838,185.2,88.0,93.0999985,992.1011,0
341,183.8,86.5,91.5,1053.268,0
9828,190.10001,87.69999695,92.8000031,1004.825,0
6460,186.10001,85.90000153,91.0,948.2101,0
5720,198.8,84.0,88.8000031,1024.436,1
1991,199.5,83.69999695,89.1999969,1058.988,1
596,188.3,83.80000305,88.3000031,901.712,4
496,185.2,58.90000153,88.5,1094.708,2
5278,183.3,86.69999695,92.0,762.1011,4
2150,182.39999,85.5,91.1999969,1011.712,0
10624,187.5,86.40000153,91.0,978.2101,0
2313,187.89999,84.59999847,89.0999985,1075.097,0
7482,185.89999,85.0,89.5999985,1076.265,0
1766,183.2,85.542239,90.452079,805.48,4
2939,185.5,83.90000153,88.9000015,990.9338,0
132,185.60001,85.80000305,90.8000031,835.875,4
4383,186.0,84.09999847,89.1999969,981.712,0
9115,188.2,85.80000305,90.8000031,1125.875,0
2017,182.5,83.0,87.6999969,1050.934,0
447,184.5,85.90000153,91.0999985,996.6537,0
10984,184.10001,84.5,88.9000015,1045.097,0
875,199.89999,86.69999695,92.0,988.5992,1
5439,186.0,85.542239,90.452079,1005.48,0
11745,184.10001,85.59999847,89.5999985,1049.766,0
1440,184.39999,61.69999695,91.4000015,1034.825,2
2572,186.0,59.19999695,89.0,1023.268,2
4087,183.2,82.90000153,87.5999985,825.486,4
67,184.2,86.0,91.4000015,833.658,4
9093,187.3,85.80000305,90.4000015,1110.934,0
3844,186.60001,60.0,89.5999985,1026.654,2
3052,185.89999,84.80000305,89.4000015,1018.599,0
3994,186.60001,84.19999695,89.0,802.49,4
93,184.10001,87.09999847,92.0,1032.49,0
7828,185.2,84.80000305,89.9000015,1025.486,0
1918,181.7,84.80000305,89.5999985,974.8249,0
3567,184.39999,82.90000153,87.8000031,1024.436,0
4408,189.2,85.542239,90.452079,1005.48,0
4275,187.5,84.0,69.0999985,1128.21,3
1391,185.10001,85.19999695,90.0,1102.879,0
9724,188.39999,88.80000305,94.0,1012.879,0
720,182.3,89.59999847,94.0999985,818.599,4
2203,182.7,84.5,89.5999985,990.9338,0
2752,182.0,85.40000153,90.3000031,1002.49,0
4145,184.8,82.80000305,86.8000031,1009.377,0
2583,187.8,85.542239,90.452079,1005.48,0
5277,183.5,86.5,91.6999969,966.7704,0
5233,186.2,86.0,91.3000031,771.3229,4
673,182.60001,86.40000153,71.8000031,971.3229,3
1631,185.0,84.30000305,68.9000015,1102.879,3
8346,181.89999,85.59999847,90.3000031,965.6031,0
10253,186.2,84.40000153,89.5999985,1083.268,0
5918,188.0,84.30000305,69.1999969,1114.319,3
11196,186.10001,85.542239,90.452079,1005.48,0
1584,184.3,84.69999695,89.4000015,880.934,4
11531,187.60001,87.69999695,92.6999969,997.821,0
10810,186.10001,86.69999695,91.3000031,990.9338,0
294,184.8,87.90000153,93.5,1002.49,0
1609,187.8,85.0,69.9000015,1109.766,3
918,199.3,85.90000153,90.9000015,998.9883,1
938,185.10001,85.19999695,90.0999985,974.8249,0
5098,186.7,58.59999847,88.6999969,1100.545,2
3770,198.60001,83.19999695,87.9000015,1057.821,1
2221,181.39999,84.69999695,89.4000015,1004.825,0
9025,184.10001,82.5,86.9000015,997.821,0
5670,187.8,84.0,88.5999985,888.988,4
10750,186.8,86.90000153,91.5,989.7665,0
7816,185.10001,84.69999695,89.5999985,1028.988,0
183,185.7,84.90000153,89.9000015,1025.486,0
243,183.7,60.30000305,90.1999969,997.821,2
7321,183.7,83.69999695,88.4000015,1012.879,0
6806,186.10001,87.80000305,92.9000015,974.8249,0
1882,184.5,59.5,89.5999985,977.0428,2
1686,182.7,84.30000305,89.3000031,798.9883,4
3616,183.60001,84.09999847,88.1999969,786.3813,4
4573,185.8,83.30000305,88.1999969,981.712,0
4058,200.0,85.542239,90.452079,1005.48,1
2176,182.5,60.542239,90.452079,915.9922,2
6470,184.2,85.80000305,90.4000015,970.1556,0
3796,200.39999,85.09999847,89.9000015,1012.879,1
6839,187.2,86.90000153,91.9000015,981.712,0
2755,198.0,85.80000305,91.0999985,1002.49,1
3171,188.89999,58.19999695,88.0,1101.712,2
80,186.10001,61.59999847,92.0999985,1028.988,2
3659,203.2,83.80000305,88.5,1090.156,1
761,183.7,57.19999695,86.8000031,1034.825,2
4576,185.89999,84.19999695,68.9000015,984.0467,3
6037,186.2,87.19999695,92.6999969,979.3774,0
1791,184.89999,83.80000305,68.6999969,1067.043,3
5452,183.8,85.09999847,89.5999985,1008.21,0
3574,184.10001,83.09999847,68.0,1033.658,3
2203,182.7,84.5,69.5999985,990.9338,3
2206,180.89999,59.59999847,89.5999985,998.9883,2
5632,186.0,84.0,88.5999985,1112.101,0
4234,189.0,83.69999695,88.5,1116.654,0
8311,183.7,83.90000153,88.5999985,1032.49,0
5238,183.5,85.80000305,90.9000015,774.8249,4
241,183.8,85.5,70.0,995.6031,3
787,183.3,82.80000305,67.3000031,1045.097,3
8276,185.10001,83.5,88.3000031,1045.097,0
9601,186.8,83.80000305,88.4000015,990.9338,0
4810,186.2,82.69999695,87.9000015,1037.043,0
11369,185.10001,86.0,90.5,1046.265,0
1333,202.39999,84.80000305,89.8000031,1107.432,1
5602,186.2,83.59999847,68.3000031,1120.156,3
979,185.39999,85.19999695,90.9000015,980.5447,0
11406,185.2,85.80000305,90.3000031,1047.432,0
3812,186.8,59.69999695,89.1999969,975.9922,2
4534,186.3,82.19999695,87.1999969,828.988,4
2275,184.60001,83.19999695,68.0999985,1000.156,3
3769,185.7,83.0,88.3000031,1054.436,0
804,185.7,83.90000153,88.1999969,1115.486,0
687,183.10001,60.59999847,91.1999969,979.3774,2
4858,184.5,84.30000305,89.0999985,828.988,4
3653,203.3,84.0,89.3000031,1080.934,1
3727,186.7,60.19999695,90.0999985,1057.821,2
498,188.5,58.5,88.3000031,1093.541,2
4434,188.60001,58.30000305,88.0,1095.875,2
5273,182.60001,86.30000305,91.1999969,966.7704,0
4491,186.2,81.80000305,86.5,826.654,4
10889,184.7,85.5,89.9000015,979.3774,0
2540,187.0,85.0,89.1999969,849.766,4
337,182.10001,85.30000305,70.1999969,1054.436,3
11090,186.89999,87.40000153,92.4000015,1001.323,0
802,188.0,84.09999847,88.5,924.708,4
2085,186.2,84.59999847,89.5,1118.988,0
7657,187.8,85.59999847,90.3000031,974.8249,0
915,182.5,60.40000153,90.0999985,986.3813,2
166,185.60001,85.59999847,90.3000031,1033.658,0
163,185.39999,60.0,90.3000031,1037.043,2
3464,183.89999,84.19999695,68.8000031,1005.875,3
760,185.60001,82.30000305,87.0,1039.377,0
2201,183.2,85.40000153,90.4000015,800.156,4
2572,186.0,84.19999695,89.0,1023.268,0
2066,201.89999,84.5,88.8000031,1131.712,1
521,203.8,82.5,87.0999985,1068.21,1
10137,185.39999,87.80000305,93.4000015,982.8794,0
3515,183.3,83.80000305,88.5,1010.545,0
3914,184.8,86.0,91.5,984.0467,0
3093,184.8,85.09999847,90.0999985,758.5992,4
993,197.2,83.59999847,88.4000015,1050.934,1
5213,182.7,87.19999695,92.1999969,973.6576,0
489,184.2,84.5,89.0999985,1099.377,0
173,182.89999,84.90000153,89.3000031,1025.486,0
6581,183.0,85.30000305,90.0999985,989.7665,0
1635,187.89999,84.40000153,89.5,1107.432,0
8118,185.5,83.90000153,88.9000015,1012.879,0
10240,187.39999,85.542239,90.452079,1005.48,0
47,189.8,60.69999695,90.5,1109.766,2
7709,186.10001,89.59999847,95.0999985,1005.48,0
3041,184.0,85.0,69.5999985,1018.599,3
3583,182.2,83.69999695,68.0999985,1044.047,3
8383,182.0,84.69999695,89.5,1008.21,0
7729,186.7,85.0,90.0999985,1060.156,0
3107,186.2,85.542239,90.452079,1005.48,0
1384,185.2,59.59999847,89.0,1094.708,2
3502,185.39999,85.80000305,71.0,978.2101,3
9043,188.3,84.19999695,89.1999969,1115.486,0
5835,187.60001,83.5,88.3000031,900.545,4
10818,186.10001,86.69999695,91.4000015,996.6537,0
6070,184.5,86.19999695,91.0,970.1556,0
707,182.39999,61.80000305,91.5,985.214,2
130,185.10001,86.09999847,71.1999969,1035.875,3
3736,186.3,85.5,90.1999969,847.432,4
8583,181.8,83.09999847,87.9000015,1008.21,0
4978,184.2,85.0,90.1999969,997.821,0
3068,183.8,60.30000305,89.5999985,962.1011,2
3004,183.7,85.0,89.5999985,1009.377,0
3563,184.5,83.30000305,87.8000031,1027.821,0
5850,185.3,83.40000153,88.0999985,1113.152,0
1980,182.5,60.542239,90.452079,1005.48,2
420,185.39999,85.5,90.5,1017.432,0
3928,198.8,84.69999695,89.5999985,995.6031,1
177,181.8,84.69999695,89.6999969,823.268,4
703,183.5,86.90000153,92.4000015,980.5447,0
5694,187.89999,84.19999695,88.6999969,888.988,4
2283,183.7,84.0,88.1999969,800.156,4
6911,188.39999,83.59999847,87.9000015,1005.875,0
141,181.60001,85.30000305,69.9000015,1026.654,3
26,186.39999,85.0,89.4000015,1121.323,0
3521,183.7,82.90000153,87.6999969,1017.432,0
4851,185.39999,83.59999847,88.8000031,842.879,4
944,185.8,85.09999847,90.0999985,978.2101,0
3840,199.0,84.80000305,89.6999969,1016.265,1
661,200.89999,86.30000305,91.3000031,964.4358,1
4066,182.39999,81.80000305,66.5999985,1027.821,3
893,184.2,60.40000153,90.0999985,985.214,2
1774,185.0,83.19999695,88.3000031,1050.934,0
1372,186.60001,84.59999847,89.5999985,894.708,4
5884,200.60001,83.30000305,87.9000015,1105.097,1
5367,186.3,59.09999847,88.8000031,1113.152,2
553,187.0,59.69999695,89.4000015,1110.934,2
8710,185.3,86.80000305,91.8000031,979.3774,0
974,182.3,85.30000305,89.9000015,972.4903,0
10186,183.60001,85.90000153,90.5999985,1002.49,0
4703,188.8,82.69999695,88.0999985,1080.934,0
11636,185.8,88.90000153,93.5,952.8794,0
4017,199.10001,82.59999847,87.0,994.4358,1
4747,197.5,83.0,88.5,1003.658,1
4310,184.89999,83.90000153,88.4000015,819.767,4
4898,183.8,83.59999847,88.0,1011.712,0
2552,187.5,84.69999695,89.6999969,839.377,4
8862,183.89999,87.5,91.9000015,985.214,0
11036,183.0,84.0,88.0,985.214,0
3857,185.10001,82.30000305,86.8000031,1053.268,0
5495,183.3,84.30000305,89.3000031,800.156,4
2420,187.39999,85.5,90.9000015,1106.265,0
5495,183.3,84.30000305,89.3000031,1000.156,0
9876,189.8,86.80000305,91.4000015,1075.097,0
7656,186.89999,85.80000305,90.1999969,977.0428,0
2686,183.89999,87.90000153,93.1999969,1007.043,0
5597,186.0,57.80000305,87.3000031,1103.93,2
3582,184.10001,58.59999847,88.3000031,1044.047,2
1609,202.8,85.0,89.9000015,1109.766,1
2286,184.8,83.5,88.6999969,803.658,4
1603,186.7,85.5,90.3000031,1099.377,0
1700,183.3,85.0,90.1999969,990.9338,0
3086,185.2,85.19999695,89.9000015,768.9883,4
1369,186.89999,84.90000153,70.0999985,1106.265,3
11214,185.0,88.19999695,93.1999969,987.4319,0
6597,184.0,83.19999695,88.3000031,1012.879,0
453,183.2,60.59999847,90.6999969,997.821,2
2813,181.5,84.09999847,88.5999985,819.767,4
4567,183.8,84.40000153,69.0999985,977.0428,3
4252,187.10001,83.30000305,88.0999985,909.766,4
9553,186.10001,86.80000305,91.9000015,998.9883,0
4573,185.8,83.30000305,68.1999969,981.712,3
8177,185.2,85.542239,90.452079,1005.48,0
165,185.8,85.0,90.8000031,1032.49,0
11772,186.2,87.5,92.0999985,994.4358,0
5818,184.89999,83.90000153,89.0,907.432,4
10869,184.39999,83.80000305,88.3000031,1001.323,0
3490,182.5,83.19999695,87.8000031,1016.265,0
76,200.7,87.0,92.3000031,1028.988,1
7819,185.5,84.90000153,89.4000015,1035.875,0
570,200.39999,84.69999695,89.4000015,1122.49,1
3930,186.60001,84.59999847,69.5999985,993.2685,3
1838,182.89999,60.09999847,89.8000031,997.821,2
9881,190.2,86.80000305,91.8000031,1072.879,0
655,185.5,86.0,91.0999985,982.8794,0
5246,182.7,85.90000153,71.0,980.5447,3
1254,198.8,84.30000305,88.8000031,1023.268,1
1092,186.2,60.40000153,90.0999985,1087.821,2
11783,186.0,85.542239,90.452079,1005.48,0
3550,185.89999,85.59999847,90.0,1031.323,0
1482,183.89999,84.09999847,88.8000031,1030.156,0
9366,188.10001,87.30000305,92.3000031,1100.545,0
8942,183.39999,87.0,92.3000031,970.1556,0
154,186.39999,85.80000305,90.5999985,1038.21,0
4683,186.7,84.0,88.6999969,862.49,4
7161,186.0,84.30000305,89.0,1012.879,0
5119,187.60001,84.30000305,89.3000031,1107.432,0
1117,196.89999,84.69999695,89.3000031,990.9338,1
9549,185.3,86.59999847,91.5,1011.712,0
9235,184.39999,84.0,89.0,1009.377,0
3137,184.89999,83.59999847,68.0999985,1109.766,3
3637,202.3,83.90000153,88.6999969,1086.654,1
3048,184.39999,84.09999847,68.6999969,1009.377,3
4296,182.60001,83.90000153,88.8000031,1005.875,0
4270,188.3,59.0,88.8000031,1110.934,2
7933,185.8,84.5,89.4000015,1080.934,0
5070,184.7,85.542239,70.452079,1005.48,3
5480,185.0,59.30000305,89.4000015,1015.214,2
2263,199.5,85.09999847,90.0999985,1001.323,1
2260,184.0,84.69999695,89.9000015,812.879,4
720,197.3,89.59999847,94.0999985,1018.599,1
893,184.2,85.40000153,90.0999985,985.214,0
4721,185.5,59.90000153,90.8000031,996.6537,2
1495,184.3,58.5,89.1999969,1032.49,2
8000,185.5,84.5,89.5,1077.432,0
202,197.0,85.40000153,90.3000031,1030.156,1
1408,183.8,85.30000305,90.0,1012.879,0
3207,187.8,83.30000305,88.5999985,899.377,4
1225,183.60001,85.69999695,70.5,1027.821,3
5782,184.60001,83.69999695,89.0,987.4319,0
2459,184.10001,87.09999847,92.5,1010.545,0
4012,183.3,83.40000153,88.1999969,995.6031,0
4667,189.3,89.5,90.452079,1005.48,0
424,184.60001,85.40000153,90.5999985,998.9883,0
10661,185.39999,85.5,89.8000031,1049.766,0
5809,184.3,83.40000153,87.5999985,1038.21,0
3285,185.3,83.80000305,88.3000031,980.5447,0
7078,185.39999,86.80000305,91.9000015,986.3813,0
9068,188.10001,85.30000305,90.0,1121.323,0
9882,188.39999,86.59999847,91.9000015,1068.21,0
5112,185.8,83.80000305,88.3000031,1087.821,0
563,186.3,84.30000305,88.8000031,1117.821,0
4068,183.8,57.40000153,87.0999985,1016.265,2
9900,187.5,87.90000153,93.0999985,955.214,0
11109,185.60001,88.40000153,93.0,998.9883,0
4916,183.8,83.80000305,68.1999969,990.9338,3
10134,185.7,86.80000305,92.0,997.821,0
8839,185.0,88.30000305,93.0,993.2685,0
1311,186.7,59.59999847,89.5999985,1099.377,2
3106,186.39999,85.542239,90.452079,1005.48,0
9311,183.60001,83.30000305,87.5999985,1048.599,0
9247,183.2,84.80000305,89.6999969,1019.767,0
1225,183.60001,85.69999695,90.5,827.821,4
3332,183.10001,84.30000305,88.9000015,981.712,0
752,185.60001,58.40000153,88.5,1024.436,2
7068,185.39999,86.0,91.1999969,988.5992,0
2313,187.89999,84.59999847,89.0999985,875.097,4
6982,186.3,84.5,89.0999985,1087.821,0
262,190.39999,85.542239,90.452079,805.48,4
4220,187.39999,58.19999695,88.0,1113.152,2
5794,183.2,59.09999847,88.8000031,984.0467,2
332,198.3,84.5,89.3000031,1034.825,1
435,196.60001,85.09999847,90.0,995.6031,1
6472,183.7,86.19999695,90.9000015,989.7665,0
1693,181.3,84.59999847,89.8000031,989.7665,0
3118,187.3,84.30000305,89.1999969,1083.268,0
2066,186.89999,59.5,88.8000031,1131.712,2
92,198.7,87.0,92.1999969,1025.486,1
7248,182.7,84.69999695,89.6999969,980.5447,0
752,185.60001,83.40000153,88.5,1024.436,0
4555,184.89999,84.09999847,69.5,964.4358,3
11616,184.5,84.30000305,88.8000031,1005.875,0
3348,200.7,83.69999695,88.5999985,992.1011,1
9682,185.60001,86.19999695,90.8000031,1103.93,0
798,186.60001,85.90000153,89.8000031,1106.265,0
10336,188.10001,85.40000153,89.4000015,1062.49,0
8682,185.2,87.09999847,92.1999969,992.1011,0
1492,183.89999,59.0,88.9000015,1019.767,2
7269,183.5,84.90000153,89.9000015,973.6576,0
8572,183.2,85.90000153,90.3000031,1024.436,0
3779,182.8,84.40000153,89.0,1011.712,0
4619,186.7,84.40000153,88.8000031,984.0467,0
1452,182.0,85.09999847,90.0999985,1042.879,0
3937,199.3,84.5,89.3000031,988.5992,1
3726,188.0,84.90000153,90.3000031,855.486,4
4588,185.60001,57.59999847,87.4000015,989.7665,2
371,196.7,86.0,90.8000031,1030.156,1
6650,186.89999,83.5,87.3000031,1080.934,0
9516,186.8,86.80000305,91.5999985,1015.214,0
1106,184.60001,84.80000305,89.9000015,789.7665,4
413,185.3,84.80000305,90.0,801.323,4
3039,200.3,85.19999695,90.1999969,1015.214,1
1594,186.2,85.90000153,90.5999985,893.541,4
333,182.0,59.69999695,88.9000015,1044.047,2
4525,183.10001,82.80000305,87.5,819.767,4
690,184.89999,61.0,91.1999969,977.0428,2
3667,185.89999,83.69999695,88.4000015,882.101,4
4632,200.89999,84.40000153,89.5,1002.49,1
9450,185.3,88.19999695,93.0999985,985.214,0
8197,183.89999,83.19999695,87.9000015,1026.654,0
8401,183.8,84.80000305,89.8000031,1003.658,0
3542,182.0,83.5,88.3000031,1023.268,0
412,185.5,84.90000153,90.0,1007.043,0
4167,189.10001,82.90000153,88.0999985,1115.486,0
3134,187.5,58.80000305,88.5999985,1122.49,2
4249,186.2,58.40000153,88.5999985,1112.101,2
844,184.10001,86.0,90.4000015,984.0467,0
4353,184.89999,84.80000305,69.5999985,994.4358,3
2231,182.8,58.80000305,89.0,1019.767,2
3640,187.2,84.09999847,68.8000031,1073.93,3
4164,188.89999,82.59999847,67.0999985,1117.821,3
2124,186.3,85.09999847,90.0,1095.875,0
4609,185.39999,83.90000153,68.8000031,980.5447,3
3486,183.0,83.59999847,88.0999985,798.9883,4
569,200.2,84.09999847,89.0,1110.934,1
4163,187.2,82.69999695,87.0999985,908.599,4
3932,183.8,84.59999847,69.3000031,990.9338,3
9723,187.2,89.0,93.9000015,1038.21,0
5316,184.8,84.19999695,69.5,1023.268,3
2507,184.5,60.0,89.4000015,1053.268,2
646,182.0,87.30000305,92.1999969,965.6031,0
11472,188.8,85.542239,90.452079,1005.48,0
9741,187.5,89.19999695,94.9000015,1041.712,0
1068,185.3,85.80000305,70.1999969,1095.875,3
3207,187.8,58.30000305,88.5999985,1099.377,2
81,186.10001,61.69999695,92.3000031,1022.101,2
2928,183.8,83.80000305,68.9000015,1001.323,3
3851,184.3,83.30000305,87.9000015,1032.49,0
3388,188.2,83.80000305,88.5999985,1098.21,0
10016,186.0,85.30000305,89.9000015,1000.156,0
11272,185.89999,89.59999847,94.5,971.3229,0
3948,186.39999,84.80000305,90.0999985,788.5992,4
5371,186.5,59.69999695,89.3000031,1101.712,2
951,197.8,85.40000153,90.0999985,994.4358,1
1458,181.89999,60.19999695,90.3000031,1025.486,2
7449,186.2,84.40000153,88.6999969,1082.101,0
3250,184.89999,81.90000153,87.0,800.156,4
772,184.5,83.5,87.8000031,1038.21,0
9461,184.0,87.80000305,92.8000031,989.7665,0
11611,185.5,83.90000153,88.0999985,998.9883,0
10232,185.39999,85.542239,90.452079,1005.48,0
9692,184.5,85.19999695,89.9000015,1035.875,0
3116,187.89999,84.5,89.4000015,1092.49,0
5101,188.0,84.0,68.8000031,1112.101,3
456,181.39999,60.69999695,90.1999969,1004.825,2
11129,186.5,86.19999695,90.9000015,1008.21,0
4044,183.7,82.69999695,87.8000031,782.8794,4
4318,200.3,83.80000305,88.0,1023.268,1
5816,202.8,83.40000153,87.9000015,1101.712,1
1460,182.7,59.59999847,89.0999985,1038.21,2
11311,188.10001,87.0,91.8000031,1088.988,0
3241,185.7,83.30000305,87.8000031,899.377,4
122,185.39999,87.40000153,92.1999969,1023.268,0
3372,188.3,85.542239,70.452079,1005.48,3
4366,185.2,59.90000153,89.8000031,965.6031,2
5977,197.89999,86.40000153,90.6999969,996.6537,1
6430,185.8,82.69999695,87.3000031,1020.934,0
1475,183.39999,84.09999847,69.5,1035.875,3
3043,183.3,84.40000153,88.8000031,1007.043,0
683,184.60001,60.69999695,91.0,970.1556,2
125,185.89999,86.09999847,71.1999969,1030.156,3
5162,187.60001,83.80000305,88.5,1093.541,0
8648,183.60001,86.90000153,91.8000031,1007.043,0
4760,183.0,83.80000305,89.0,800.156,4
4522,185.89999,82.59999847,87.1999969,1026.654,0
5067,185.60001,84.59999847,89.6999969,978.2101,0
1034,186.3,85.542239,90.452079,1005.48,0
5371,201.5,84.69999695,89.3000031,1101.712,1
1697,181.2,85.19999695,70.0999985,988.5992,3
217,184.60001,85.80000305,90.6999969,992.1011,0
8258,184.89999,83.90000153,88.9000015,1016.265,0
9841,188.39999,88.59999847,93.8000031,996.6537,0
2998,183.2,84.59999847,89.5,1007.043,0
11590,183.7,86.09999847,90.9000015,963.2685,0
2983,184.7,83.0,67.3000031,981.712,3
3656,188.7,84.40000153,88.6999969,1079.766,0
109,185.60001,87.59999847,92.5999985,980.5447,0
361,184.7,85.542239,94.4000015,1039.377,0
8129,185.0,84.40000153,88.5,1001.323,0
1324,199.8,84.5,88.8000031,1100.545,1
2974,183.5,84.90000153,89.6999969,1005.875,0
35,186.7,85.09999847,69.1999969,1103.93,3
1615,186.89999,84.90000153,89.9000015,908.599,4
4201,187.60001,83.19999695,68.1999969,1116.654,3
1305,185.8,84.5,89.5999985,1121.323,0
1771,184.60001,83.5,88.1999969,1052.101,0
2482,181.10001,85.69999695,90.3000031,1003.658,0
3244,185.7,86.40000153,90.4000015,804.825,4
10995,185.3,85.0,89.5999985,1052.101,0
3625,187.89999,86.09999847,90.6999969,1009.377,0
4458,187.3,86.5,91.5999985,978.2101,0
11517,188.7,87.30000305,92.1999969,1075.097,0
4237,186.10001,83.69999695,88.5,1117.821,0
10844,183.3,85.90000153,90.5,1005.875,0
13,188.10001,84.90000153,90.1999969,910.934,4
363,182.89999,87.30000305,92.3000031,1035.875,0
9223,184.39999,84.90000153,89.5999985,1000.156,0
10239,184.2,85.542239,90.452079,1005.48,0
4451,189.0,58.5,88.4000015,1093.541,2
1777,184.39999,83.5,88.5,1047.432,0
2372,200.2,84.69999695,89.4000015,1109.766,1
5199,184.3,85.80000305,70.6999969,965.6031,3
935,185.0,84.90000153,90.1999969,987.4319,0
2480,183.5,85.59999847,90.8000031,802.49,4
922,185.39999,85.69999695,90.4000015,971.3229,0
157,199.3,84.90000153,90.0999985,1022.101,1
6536,184.8,84.5,89.6999969,992.1011,0
515,188.5,83.69999695,88.8000031,1088.988,0
125,185.89999,61.09999847,91.1999969,1030.156,2
10660,187.10001,85.69999695,89.9000015,1042.879,0
5098,186.7,83.59999847,88.6999969,1100.545,0
1457,184.3,85.59999847,90.5999985,1041.712,0
8594,181.89999,83.5,87.8000031,1038.21,0
96,184.0,87.5,92.9000015,979.3774,0
998,182.3,83.09999847,87.4000015,841.712,4
3188,187.89999,83.30000305,88.3000031,1107.432,0
2755,183.0,85.80000305,91.0999985,802.49,4
