,TOP_HOT_AIR_TEMP,CHAMBER_OUTLET_TEMP,FEED_PUMP_FLOW,CHAMBER_EXT_TEMP
3126,200.3,68.1999969,906.265,58.59999847
1609,202.8,69.9000015,909.766,60.0
8924,183.7,92.0999985,978.2101,87.09999847
11360,186.2,90.5999985,1038.21,85.80000305
5159,188.3,88.0999985,1101.712,83.5
1906,197.5,68.9000015,778.2101,59.5
422,196.89999,70.5999985,798.9883,60.5
6773,188.60001,93.0,996.6537,88.0
4065,184.0,87.3000031,1034.825,82.30000305
2837,182.39999,88.0,1019.767,83.30000305
4281,203.2,69.0,914.319,59.09999847
7461,187.10001,89.3000031,1079.766,84.90000153
4079,199.10001,66.8000031,837.043,57.30000305
2950,182.0,89.9000015,1010.545,84.80000305
9734,188.10001,95.0,1032.49,89.5
8149,185.8,88.3000031,1011.712,83.5
9484,185.2,89.0,1037.043,84.19999695
8831,184.39999,93.0,987.4319,87.80000305
6347,187.0,87.0,1116.654,82.30000305
9647,186.0,92.0,988.5992,86.80000305
39,188.10001,89.8000031,1105.097,85.0
8076,185.3,91.1999969,980.5447,85.90000153
7060,184.7,91.0,992.1011,85.69999695
8914,184.10001,91.3000031,975.9922,86.69999695
3979,183.39999,89.4000015,989.7665,84.19999695
3278,183.60001,87.0999985,1005.875,82.69999695
3919,201.0,70.5999985,778.2101,60.40000153
5720,183.8,88.8000031,1024.436,84.0
2020,197.60001,67.3000031,861.323,57.80000305
6712,187.8,92.0999985,1001.323,87.40000153
3192,201.39999,68.5999985,899.377,58.30000305
2296,181.7,87.9000015,992.1011,83.5
3434,197.7,68.3000031,815.214,58.40000153
9706,187.3,92.5,1018.599,87.30000305
10240,187.39999,90.452079,1005.48,85.542239
9626,185.8,90.6999969,1107.432,85.90000153
4460,186.10001,89.3000031,1082.101,84.69999695
5319,184.39999,88.5999985,1039.377,83.59999847
11276,187.3,91.5999985,1065.875,87.40000153
211,199.0,71.0,789.7665,61.19999695
225,182.0,90.6999969,996.6537,85.69999695
274,200.8,72.1999969,818.599,61.59999847
7731,185.10001,89.6999969,1063.658,84.90000153
1657,187.89999,88.6999969,1092.49,83.69999695
3562,198.5,67.5,833.658,57.80000305
5941,186.2,93.0,965.6031,87.5
8219,186.89999,89.4000015,988.5992,84.5
294,199.8,73.5,802.49,62.90000153
11141,186.8,90.5,1002.49,85.69999695
2462,185.3,92.5999985,1014.047,87.5
215,200.0,71.4000015,793.2685,61.19999695
1747,196.60001,69.1999969,784.0467,58.80000305
8031,186.0,90.4000015,1003.658,85.19999695
1487,182.7,88.5,1030.156,83.90000153
9464,185.10001,92.3000031,980.5447,87.19999695
5093,203.8,69.5999985,918.988,59.69999695
5403,185.2,86.9000015,1097.043,82.30000305
7984,186.8,89.6999969,1076.265,85.0
2592,186.60001,90.0,1056.654,85.40000153
3678,200.89999,68.3000031,891.323,58.69999695
9483,184.0,89.1999969,1034.825,84.30000305
3462,199.0,68.4000015,814.047,58.80000305
10719,185.7,91.8000031,970.1556,86.59999847
3469,200.39999,68.8000031,810.545,58.80000305
4268,201.8,68.5,908.599,58.59999847
6070,184.5,91.0,970.1556,86.19999695
2648,200.3,70.0,907.432,60.09999847
8332,183.89999,89.5,1016.265,84.40000153
4953,199.89999,71.0999985,764.4358,61.09999847
2415,200.2,71.3000031,895.875,61.19999695
958,199.0,70.0999985,778.2101,60.19999695
3005,184.60001,89.9000015,1012.879,85.09999847
4538,185.60001,87.3000031,1011.712,82.19999695
839,200.89999,70.8000031,786.3813,60.69999695
607,188.3,89.4000015,1118.988,84.19999695
5241,185.5,91.3000031,972.4903,86.09999847
2689,196.8,72.1999969,807.043,62.0
1215,198.3,70.0999985,839.377,60.5
3748,185.3,89.5,1033.658,84.69999695
1900,199.60001,69.0999985,780.5447,59.30000305
9366,188.10001,92.3000031,1100.545,87.30000305
573,188.0,89.3000031,1122.49,84.69999695
3917,184.7,90.3000031,984.0467,85.59999847
8824,184.0,92.5,992.1011,87.69999695
5721,199.0,68.8000031,825.486,59.19999695
6863,187.89999,92.3000031,986.3813,86.69999695
1892,199.10001,69.0999985,782.8794,59.40000153
1351,185.10001,89.3000031,1099.377,84.5
3245,184.3,88.3000031,1003.658,83.40000153
8663,185.8,90.8000031,1048.599,86.09999847
2359,188.0,89.5999985,1118.988,84.69999695
2668,199.7,72.9000015,802.49,62.5
6651,187.0,87.5999985,1084.319,83.30000305
7566,183.0,86.0,1005.48,81.59999847
6978,186.8,88.5999985,1118.988,84.09999847
9916,185.2,92.4000015,981.712,87.0
4385,200.8,68.6999969,788.5992,59.40000153
7701,185.8,86.5999985,978.2101,82.30000305
483,201.5,74.4000015,718.3268,63.0
8992,184.0,90.0,988.5992,85.0
1695,184.10001,89.8000031,982.8794,84.69999695
7672,187.10001,90.0999985,967.821,85.30000305
2060,185.0,91.5999985,1063.658,86.5
6981,187.5,89.0999985,1093.541,84.30000305
4961,200.10001,71.5,774.8249,61.0
3856,201.5,67.5,853.268,57.59999847
135,185.0,91.3000031,1023.268,85.80000305
8385,182.5,89.0999985,1002.49,84.5
7485,185.8,89.3000031,1076.265,84.80000305
4614,201.8,69.1999969,795.6031,59.5
1220,185.7,91.0999985,1033.658,86.09999847
1315,199.60001,69.1999969,897.043,59.5
7796,184.8,89.5999985,1069.377,84.40000153
5419,185.0,86.5999985,1082.101,82.19999695
7659,186.5,89.8000031,970.1556,85.30000305
8369,182.89999,88.6999969,1016.265,84.19999695
3242,188.8,88.6999969,1086.654,83.69999695
4820,185.89999,87.6999969,1047.432,82.90000153
2115,186.60001,88.9000015,1115.486,84.0
4248,204.10001,68.8000031,910.934,58.69999695
7195,184.89999,90.452079,1005.48,85.542239
7725,185.8,89.6999969,1052.101,84.80000305
4800,183.3,88.8000031,1055.486,83.59999847
8384,184.0,89.5999985,994.4358,84.5
11340,186.89999,91.3000031,1070.545,86.59999847
6385,183.8,88.8000031,1009.377,84.40000153
4368,183.5,89.4000015,972.4903,84.69999695
8871,183.8,91.9000015,988.5992,87.30000305
154,186.39999,90.5999985,1038.21,85.80000305
4678,186.5,88.9000015,1058.988,83.80000305
1364,185.8,89.6999969,1106.265,84.59999847
7118,185.7,91.9000015,985.214,86.59999847
2270,197.3,68.8000031,792.1011,58.90000153
5406,200.60001,67.3000031,892.49,58.09999847
5389,199.60001,67.1999969,893.541,57.80000305
8510,183.39999,90.8000031,1015.214,85.5
2309,201.60001,71.5,770.1556,61.40000153
9461,184.0,92.8000031,989.7665,87.80000305
841,183.60001,90.4000015,985.214,85.5
9933,184.8,91.4000015,993.2685,86.69999695
6643,186.7,88.0999985,1079.766,83.59999847
10899,185.8,90.6999969,1022.101,85.5
1069,186.10001,90.0999985,1095.875,85.59999847
8695,185.8,90.3000031,1017.432,85.19999695
5764,201.7,70.5999985,786.3813,60.59999847
5265,183.3,91.6999969,963.2685,86.59999847
3154,184.7,87.4000015,1120.156,83.09999847
525,200.1265,70.452079,805.48,60.542239
7429,185.89999,89.0,1087.821,84.40000153
8795,183.3,92.5,988.5992,87.59999847
7361,185.2,89.3000031,997.821,84.80000305
4517,198.7,67.0,816.265,57.40000153
7749,185.60001,89.5,1062.49,85.80000305
416,181.89999,89.4000015,1007.043,84.59999847
3419,201.7,69.9000015,860.156,60.19999695
4160,203.39999,71.1999969,788.5992,60.80000305
1868,199.39999,70.6999969,809.377,60.59999847
5673,186.60001,88.5999985,1093.541,83.90000153
2100,187.3,89.4000015,1107.432,84.40000153
3896,198.89999,71.4000015,779.3774,61.19999695
4599,198.7,68.4000015,785.214,58.90000153
1621,185.3,88.6999969,1095.875,84.19999695
3518,198.2,67.5999985,815.214,58.30000305
2035,200.8,68.5999985,862.49,58.69999695
1775,199.60001,68.6999969,861.323,58.19999695
434,197.5,70.1999969,789.7665,60.40000153
9745,187.2,95.0999985,1031.323,89.90000153
6239,185.7,85.6999969,1088.988,81.0
2314,185.60001,89.1999969,1083.268,84.59999847
7447,186.39999,88.4000015,1083.268,83.69999695
9329,187.2,90.452079,919.3774,85.542239
7987,185.89999,89.5999985,1071.712,84.80000305
1735,181.10001,89.3000031,987.4319,84.69999695
7124,184.7,92.0999985,980.5447,86.90000153
7290,182.8,89.8000031,997.821,85.19999695
7420,187.0,91.1999969,1033.658,86.59999847
6575,183.60001,88.8000031,988.5992,84.19999695
5262,182.8,91.6999969,964.4358,86.69999695
8592,182.5,87.8000031,1020.934,83.59999847
2228,195.7,68.5999985,800.156,58.69999695
10751,186.60001,91.4000015,990.9338,86.69999695
491,203.2,68.9000015,897.043,59.40000153
3365,185.7,88.5999985,994.4358,84.09999847
1837,200.3,69.5999985,807.043,59.90000153
4072,182.39999,86.8000031,1005.875,82.59999847
7994,185.3,89.9000015,1078.599,85.09999847
9119,188.3,91.4000015,1144.319,86.30000305
3702,186.8,88.5999985,1080.934,83.69999695
4449,200.8,68.5999985,898.21,59.19999695
3861,198.89999,66.5999985,855.486,57.0
8741,185.8,90.6999969,975.9922,86.09999847
4489,184.10001,86.4000015,1033.658,81.59999847
5373,188.7,89.8000031,1113.152,84.90000153
10880,183.5,95.0,888.3268,85.542239
5629,202.2,68.0999985,909.766,58.80000305
85,186.3,92.4000015,1026.654,87.09999847
10088,185.5,90.9000015,1001.323,86.0
1333,187.39999,89.8000031,1107.432,84.80000305
128,185.8,90.9000015,1025.486,86.09999847
2497,199.2,69.9000015,805.875,60.0
985,200.10001,70.452079,805.48,60.542239
3894,186.5,91.8000031,972.4903,86.40000153
7633,187.3,88.5999985,1047.432,83.90000153
3515,198.3,68.5,810.545,58.80000305
2248,196.60001,69.0999985,792.1011,58.90000153
3527,198.8,67.5,817.432,57.69999695
925,185.2,90.6999969,992.1011,85.59999847
782,200.60001,67.4000015,828.988,57.90000153
5736,184.2,88.4000015,1038.21,83.69999695
8105,184.60001,91.8000031,988.5992,87.30000305
7837,186.10001,90.5,1003.658,85.19999695
7408,186.60001,90.452079,1005.48,85.542239
7600,186.8,90.1999969,1050.934,85.09999847
1673,184.0,90.1999969,992.1011,85.40000153
4127,199.10001,67.1999969,825.486,57.59999847
611,186.8,89.0,1121.323,84.30000305
7233,183.3,89.5999985,980.5447,85.09999847
260,185.1265,90.452079,1005.48,85.542239
6108,187.5,87.5,1112.101,82.80000305
275,186.0,92.3000031,1016.265,87.19999695
11189,185.8,92.0999985,973.6576,87.0
3914,184.8,91.5,984.0467,86.0
3094,183.8,89.9000015,958.5992,85.19999695
3385,188.5,88.4000015,1114.319,83.59999847
8983,184.3,89.6999969,975.9922,84.69999695
4128,198.2,66.4000015,822.101,56.90000153
2248,181.60001,89.0999985,992.1011,83.90000153
4138,199.10001,67.4000015,804.825,57.80000305
10106,185.60001,91.3000031,1007.043,86.30000305
9406,185.39999,92.8000031,1004.825,87.90000153
960,197.2,69.9000015,778.2101,60.40000153
2172,183.60001,93.3000031,1022.101,87.69999695
2173,184.3,94.3000031,942.4903,88.59999847
5425,202.7,67.3000031,872.879,57.69999695
11563,184.89999,92.4000015,978.2101,87.5
4746,199.5,68.3000031,794.4358,58.40000153
2039,183.89999,88.5999985,1064.708,84.0
9623,187.60001,90.4000015,1100.545,86.0
3841,201.5,69.8000031,815.214,59.80000305
8542,184.10001,91.0999985,993.2685,86.09999847
2263,184.5,90.0999985,1001.323,85.09999847
8175,186.7,90.452079,1005.48,85.542239
1563,183.5,86.6999969,986.3813,82.69999695
11233,187.10001,92.1999969,1004.825,87.5
5117,203.39999,68.5,901.712,58.90000153
6143,185.7,86.6999969,1109.766,82.30000305
9364,186.89999,92.0999985,1093.541,87.30000305
1874,181.5,89.0999985,1012.879,84.80000305
8050,184.10001,91.5999985,993.2685,86.30000305
3107,201.2,70.452079,805.48,60.542239
5945,198.2,71.5999985,789.7665,61.90000153
4443,186.2,88.5,1099.377,83.80000305
11356,185.10001,90.6999969,1042.879,86.09999847
3556,198.0,68.5,831.323,58.90000153
1343,186.89999,89.0999985,1090.156,84.90000153
5213,182.7,92.1999969,973.6576,87.19999695
3879,201.89999,65.8000031,771.3229,56.69999695
1153,183.3,90.1999969,992.1011,85.30000305
900,182.39999,89.8000031,975.9922,85.19999695
7864,184.8,89.4000015,1020.934,84.69999695
4250,185.60001,88.5,1117.821,83.69999695
5753,198.8,69.0,830.156,59.09999847
5480,200.0,69.4000015,815.214,59.30000305
5075,199.2,68.8000031,868.21,59.40000153
4723,196.7,69.0999985,794.4358,58.90000153
2031,199.8,68.0,853.268,58.5
1367,184.39999,89.0999985,1093.541,84.5
1217,183.7,90.9000015,1032.49,85.5
1394,198.60001,69.5999985,895.875,59.80000305
4525,198.10001,67.5,819.767,57.80000305
7243,185.3,89.3000031,974.8249,84.5
7549,183.5,89.1999969,998.9883,84.19999695
5480,185.0,89.4000015,1015.214,84.30000305
11006,184.0,90.9000015,962.1011,85.80000305
6352,186.7,86.5,1114.319,81.90000153
9587,188.0,89.3000031,1009.377,84.69999695
6397,184.39999,88.9000015,1022.101,83.80000305
765,185.7,88.0,1035.875,83.0
6530,184.10001,88.5,992.1011,83.80000305
5916,200.7,69.0,905.097,59.59999847
40,188.7,89.9000015,1112.101,84.80000305
1322,187.0,89.0,1093.541,84.5
8088,184.89999,89.6999969,984.0467,85.19999695
4850,185.39999,87.8000031,1028.988,83.59999847
7881,185.5,87.5999985,1010.545,83.0
11046,183.3,90.6999969,948.2101,86.0
6234,184.3,85.5999985,1098.21,81.30000305
9723,187.2,93.9000015,1038.21,89.0
554,203.5,69.6999969,897.043,59.5
1719,182.39999,89.5,993.2685,84.59999847
9015,185.60001,87.9000015,1005.875,83.30000305
204,197.10001,70.1999969,830.156,60.59999847
410,196.89999,70.4000015,807.043,60.30000305
4748,197.3,68.3000031,793.2685,58.59999847
2806,182.7,89.0,1016.265,84.30000305
5787,200.3,69.0,788.5992,58.90000153
3701,187.7,88.8000031,1078.599,83.69999695
9185,185.60001,93.0999985,989.7665,87.90000153
41,188.0,89.5999985,1113.152,85.09999847
1849,185.3,89.8000031,1014.047,84.80000305
9505,186.7,92.3000031,1011.712,86.80000305
11469,187.8,90.452079,1005.48,85.542239
3610,198.8,68.0,828.988,58.69999695
7122,185.2,91.9000015,971.3229,86.80000305
5590,185.60001,87.5999985,1101.712,82.90000153
5574,183.0,88.1999969,1050.934,83.40000153
8821,185.3,93.6999969,989.7665,88.59999847
348,184.7,91.3000031,1046.265,86.19999695
2970,182.8,89.8000031,1004.825,85.09999847
3045,200.39999,68.8000031,801.323,59.19999695
311,200.0,73.0,808.21,62.5
237,183.3,90.0,992.1011,85.0
337,197.10001,70.1999969,854.436,60.30000305
10468,183.7,90.5999985,986.3813,86.09999847
11330,187.7,90.1999969,1061.323,85.59999847
4033,199.3,67.1999969,793.2685,56.80000305
5595,185.8,86.9000015,1109.766,82.90000153
4187,204.0,67.3000031,908.599,57.40000153
7776,185.7,89.4000015,1063.658,84.80000305
6327,186.10001,87.1999969,1113.152,82.40000153
1381,184.89999,89.3000031,1100.545,84.90000153
5802,184.8,94.1999969,963.2685,85.542239
3170,188.2,87.8000031,1103.93,83.19999695
7831,185.60001,90.0,1004.825,85.09999847
9457,185.3,93.5999985,998.9883,88.30000305
4706,188.3,89.0999985,1075.097,84.09999847
11512,187.8,92.5,1079.766,87.90000153
2396,186.8,91.0,1101.712,85.59999847
5594,186.0,87.1999969,1103.93,82.80000305
5313,200.2,68.0999985,842.879,58.30000305
10832,185.10001,90.1999969,926.3813,85.30000305
6822,188.0,92.4000015,989.7665,87.40000153
4428,188.0,90.3000031,1086.654,85.30000305
5640,204.2,67.9000015,906.265,58.19999695
2352,185.39999,89.0,1100.545,84.30000305
1080,200.10001,70.0,890.156,60.40000153
1207,185.10001,89.5999985,1039.377,84.40000153
2523,184.5,89.1999969,1038.21,84.30000305
7278,183.0,89.5,988.5992,85.19999695
3124,186.60001,88.3000031,1109.766,83.40000153
3575,182.10001,87.9000015,1037.043,83.30000305
373,199.89999,70.6999969,834.825,60.59999847
7646,186.10001,89.4000015,1024.436,84.69999695
8962,184.10001,90.0,974.8249,85.09999847
4093,199.3,67.5,823.268,58.19999695
5376,188.7,89.6999969,1087.821,84.59999847
4333,199.7,71.5,772.4903,61.09999847
5506,198.89999,69.8000031,811.712,60.30000305
1378,200.2,69.0,899.377,59.69999695
2673,199.3,71.6999969,790.9338,61.5
9100,188.5,90.6999969,1138.599,85.90000153
4485,183.7,85.6999969,1012.879,81.40000153
1270,184.10001,89.8000031,1031.323,84.90000153
5251,200.39999,71.8000031,770.1556,61.30000305
5223,199.5,71.5,757.4319,61.09999847
2725,197.39999,69.8000031,792.1011,60.09999847
10481,184.5,90.1999969,993.2685,85.59999847
9217,182.7,89.1999969,1002.49,84.40000153
4904,200.0,68.0999985,810.545,58.30000305
1566,199.60001,70.452079,805.48,60.542239
4605,202.10001,68.9000015,788.5992,58.90000153
1548,198.3,66.5,824.436,57.5
1749,199.2,69.6999969,787.4319,59.40000153
2774,197.39999,69.9000015,818.599,60.09999847
4919,200.89999,68.5999985,781.712,58.5
3627,200.39999,68.4000015,875.097,59.5
5391,201.3,67.0999985,894.708,57.40000153
8572,183.2,90.3000031,1024.436,85.90000153
230,201.10001,70.0,787.4319,59.90000153
5206,200.8,71.6999969,768.9883,61.5
3833,199.0,69.0999985,801.323,59.09999847
5834,185.60001,88.3000031,1093.541,83.59999847
4760,198.0,69.0,800.156,58.80000305
9393,188.7,91.0999985,1086.654,86.59999847
8374,184.0,88.9000015,1001.323,84.0
3727,201.7,70.0999985,857.821,60.19999695
3804,183.39999,89.5,1005.875,85.09999847
4635,186.8,88.3000031,989.7665,83.80000305
3184,187.60001,88.5,1103.93,83.19999695
834,184.8,91.5,994.4358,86.69999695
4249,201.2,68.5999985,912.101,58.40000153
4197,201.5,67.5,913.152,57.80000305
5405,187.10001,87.4000015,1099.377,83.0
2148,200.10001,71.3000031,816.265,61.0
5015,184.10001,90.6999969,1000.156,85.5
9507,185.7,91.8000031,1012.879,86.59999847
2455,200.8,72.0,873.93,61.80000305
3569,197.8,67.5,842.879,58.0
7236,184.7,89.1999969,989.7665,84.59999847
8576,181.8,87.5999985,1007.043,83.09999847
8304,186.10001,87.8000031,1015.214,83.09999847
4807,200.0,68.0,827.821,58.40000153
4099,199.60001,67.3000031,826.654,58.09999847
3581,184.7,88.1999969,1025.486,83.40000153
2094,184.10001,89.4000015,1117.821,84.5
665,183.0,91.5,979.3774,86.59999847
2238,180.60001,89.0,1014.047,84.19999695
135,200.0,71.3000031,823.268,60.80000305
4573,185.8,88.1999969,981.712,83.30000305
3890,199.8,71.8000031,751.712,61.30000305
2723,197.0,70.5,809.377,60.59999847
2052,201.39999,73.9000015,778.2101,64.09999847
2067,201.0,69.1999969,900.545,59.19999695
4369,198.2,69.1999969,766.7704,60.30000305
11574,183.89999,91.4000015,963.2685,86.69999695
86,201.8,72.4000015,839.377,62.0
1731,181.5,89.6999969,994.4358,84.80000305
8118,185.5,88.9000015,1012.879,83.90000153
9144,186.7,91.5,1099.377,86.5
9386,187.10001,90.5999985,1092.49,85.90000153
538,186.60001,90.3000031,1077.432,85.5
4266,187.89999,88.1999969,1112.101,83.40000153
4697,202.2,68.3000031,880.934,58.40000153
9151,186.8,92.0999985,1108.599,86.80000305
3906,201.60001,71.5999985,787.4319,61.09999847
2050,184.5,90.452079,1005.48,85.542239
4600,200.8,68.3000031,794.4358,59.0
4680,204.2,69.4000015,872.879,59.5
632,183.2,90.0999985,1014.047,85.40000153
4567,198.8,69.0999985,777.0428,59.40000153
4891,199.8,68.5,805.875,58.80000305
8386,182.7,89.0999985,1004.825,84.40000153
1271,185.5,89.6999969,1026.654,85.09999847
5973,183.0,91.0999985,993.2685,86.09999847
9241,183.60001,89.5,1016.265,84.40000153
2334,187.0,89.4000015,1122.49,84.69999695
3425,197.60001,68.0,808.21,58.69999695
2408,185.89999,90.6999969,1101.712,86.09999847
8494,185.7,91.8000031,1007.043,86.69999695
615,199.7,71.0999985,831.323,60.69999695
7458,186.2,89.6999969,1075.097,84.80000305
9365,187.60001,91.9000015,1095.875,87.19999695
7507,185.5,89.5999985,1065.875,85.0
10195,184.89999,91.0,996.6537,86.0
5020,197.3,69.8000031,781.712,60.0
10715,184.60001,93.5999985,1005.48,89.0
2758,197.0,70.9000015,782.8794,61.09999847
3337,200.8,68.8000031,777.0428,58.69999695
1008,199.10001,67.5,853.268,57.80000305
2372,200.2,69.4000015,909.766,59.69999695
6756,188.89999,92.1999969,977.0428,87.40000153
3111,200.8,70.452079,805.48,60.542239
8464,185.2,91.0999985,1024.436,86.0
2946,181.7,89.9000015,1009.377,84.80000305
4122,184.7,87.4000015,1010.545,82.59999847
7912,187.8,87.9000015,1067.043,83.30000305
3018,197.39999,70.6999969,816.265,61.0
316,200.7,71.9000015,805.875,61.90000153
1808,183.7,90.6999969,949.3774,86.30000305
466,184.7,90.8000031,1000.156,85.59999847
2489,181.7,89.0999985,1000.156,84.90000153
11154,185.2,90.8000031,980.5447,86.19999695
9724,188.39999,94.0,1012.879,88.80000305
10149,184.2,92.3000031,992.1011,87.30000305
7629,185.7,87.9000015,1031.323,84.0
5182,189.8,89.0,1045.097,84.09999847
11523,188.0,91.6999969,1083.268,87.0
2186,197.60001,70.5999985,790.9338,60.90000153
807,185.60001,88.5999985,1125.875,84.30000305
5204,199.3,71.0999985,768.9883,61.09999847
5407,201.60001,67.3000031,887.821,57.80000305
607,203.3,69.4000015,918.988,59.19999695
2430,188.3,90.1999969,1107.432,85.30000305
9539,186.0,91.4000015,997.821,86.59999847
5904,203.60001,68.5999985,907.432,59.5
4832,201.2,69.0,841.712,59.09999847
756,184.3,87.4000015,1037.043,82.09999847
2624,202.7,70.9000015,893.541,60.59999847
5113,187.5,88.5,1103.93,84.19999695
1899,183.39999,89.0999985,974.8249,84.09999847
5455,198.39999,69.3000031,802.49,59.69999695
2123,201.10001,70.3000031,893.541,60.0
490,187.3,88.9000015,1100.545,84.5
4997,200.5,69.3000031,788.5992,59.30000305
6882,187.39999,89.8000031,989.7665,84.59999847
3751,198.7,69.0,832.49,59.09999847
1379,187.5,89.8000031,1084.319,85.09999847
793,202.39999,70.452079,805.48,60.542239
123,200.7,71.9000015,822.101,61.69999695
5003,185.3,89.6999969,993.2685,84.40000153
4370,198.39999,69.8000031,768.9883,60.30000305
